Year;Month;Day;Hour;Minute;Tair;RH;Prec;Snowdepth
2013;1;9;23;0;-8.40000;93.00000;0.00000;0.53000
2013;1;9;23;30;-8.50000;93.00000;0.00000;0.53000
2013;1;10;0;0;-8.50000;93.00000;0.00000;0.53000
2013;1;10;0;30;-8.40000;93.00000;0.00000;0.53000
2013;1;10;1;0;-8.50000;93.00000;0.00000;0.53000
2013;1;10;1;30;-8.60000;93.00000;0.00000;0.53000
2013;1;10;2;0;-8.70000;93.00000;0.00000;0.53000
2013;1;10;2;30;-8.80000;93.00000;0.00000;0.53000
2013;1;10;3;0;-8.80000;93.00000;0.00000;0.53000
2013;1;10;3;30;-8.70000;93.00000;0.00000;0.53000
2013;1;10;4;0;-8.80000;92.00000;0.00000;0.53000
2013;1;10;4;30;-8.90000;92.00000;0.00000;0.53000
2013;1;10;5;0;-8.70000;93.00000;0.00000;0.53000
2013;1;10;5;30;-8.50000;93.00000;0.00000;0.53000
2013;1;10;6;0;-8.40000;93.00000;0.00000;0.53000
2013;1;10;6;30;-8.10000;93.00000;0.00000;0.53000
2013;1;10;7;0;-8.00000;93.00000;0.00000;0.53000
2013;1;10;7;30;-8.00000;93.00000;0.00000;0.53000
2013;1;10;8;0;-8.00000;93.00000;0.00000;0.53000
2013;1;10;8;30;-8.20000;93.00000;0.00000;0.52000
2013;1;10;9;0;-8.50000;93.00000;0.00000;0.52000
2013;1;10;9;30;-8.00000;94.00000;0.00000;0.52000
2013;1;10;10;0;-7.50000;94.00000;0.00000;0.52000
2013;1;10;10;30;-7.20000;94.00000;0.00000;0.52000
2013;1;10;11;0;-7.30000;94.00000;0.00000;0.52000
2013;1;10;11;30;-7.50000;93.00000;0.00000;0.52000
2013;1;10;12;0;-7.80000;93.00000;0.00000;0.52000
2013;1;10;12;30;-8.50000;92.00000;0.00000;0.52000
2013;1;10;13;0;-9.10000;92.00000;0.00000;0.52000
2013;1;10;13;30;-9.40000;92.00000;0.00000;0.52000
2013;1;10;14;0;-9.60000;92.00000;0.00000;0.52000
2013;1;10;14;30;-9.30000;92.00000;0.00000;0.52000
2013;1;10;15;0;-8.70000;93.00000;0.00000;0.52000
2013;1;10;15;30;-8.40000;93.00000;0.00000;0.52000
2013;1;10;16;0;-8.30000;93.00000;0.00000;0.52000
2013;1;10;16;30;-8.00000;93.00000;0.00000;0.52000
2013;1;10;17;0;-7.80000;94.00000;0.00000;0.52000
2013;1;10;17;30;-7.50000;94.00000;0.00000;0.52000
2013;1;10;18;0;-7.40000;94.00000;0.00000;0.52000
2013;1;10;18;30;-7.40000;94.00000;0.00000;0.52000
2013;1;10;19;0;-7.30000;94.00000;0.00000;0.52000
2013;1;10;19;30;-7.40000;94.00000;0.00000;0.52000
2013;1;10;20;0;-7.30000;94.00000;0.00000;0.52000
2013;1;10;20;30;-7.20000;93.00000;0.00000;0.51000
2013;1;10;21;0;-7.30000;94.00000;0.00000;0.52000
2013;1;10;21;30;-7.00000;94.00000;0.00000;0.52000
2013;1;10;22;0;-6.80000;94.00000;0.00000;0.52000
2013;1;10;22;30;-6.50000;95.00000;0.00000;0.51000
2013;1;10;23;0;-6.20000;95.00000;0.00000;0.52000
2013;1;10;23;30;-6.00000;95.00000;0.00000;0.52000
2013;1;11;0;0;-5.90000;95.00000;0.00000;0.52000
2013;1;11;0;30;-5.80000;95.00000;0.00000;0.52000
2013;1;11;1;0;-5.90000;95.00000;0.00000;0.52000
2013;1;11;1;30;-5.80000;95.00000;0.00000;0.52000
2013;1;11;2;0;-5.60000;95.00000;0.00000;0.52000
2013;1;11;2;30;-5.60000;95.00000;0.00000;0.52000
2013;1;11;3;0;-5.70000;95.00000;0.00000;0.52000
2013;1;11;3;30;-5.70000;95.00000;0.00000;0.52000
2013;1;11;4;0;-5.80000;95.00000;0.00000;0.52000
2013;1;11;4;30;-5.80000;95.00000;0.00000;0.52000
2013;1;11;5;0;-5.80000;95.00000;0.00000;0.52000
2013;1;11;5;30;-5.60000;95.00000;0.00000;0.52000
2013;1;11;6;0;-5.50000;95.00000;0.00000;0.52000
2013;1;11;6;30;-5.30000;95.00000;0.00000;0.52000
2013;1;11;7;0;-5.20000;95.00000;0.00000;0.52000
2013;1;11;7;30;-5.20000;95.00000;0.00000;0.52000
2013;1;11;8;0;-5.50000;95.00000;0.00000;0.52000
2013;1;11;8;30;-5.70000;95.00000;0.00000;0.52000
2013;1;11;9;0;-5.70000;95.00000;0.00000;0.52000
2013;1;11;9;30;-5.80000;95.00000;0.00000;0.52000
2013;1;11;10;0;-6.10000;95.00000;0.00000;0.52000
2013;1;11;10;30;-6.40000;95.00000;0.00000;0.52000
2013;1;11;11;0;-6.30000;95.00000;0.00000;0.52000
2013;1;11;11;30;-6.40000;95.00000;0.00000;0.52000
2013;1;11;12;0;-6.50000;94.00000;0.00000;0.52000
2013;1;11;12;30;-6.70000;94.00000;0.00000;0.52000
2013;1;11;13;0;-6.80000;94.00000;0.00000;0.52000
2013;1;11;13;30;-7.00000;94.00000;0.00000;0.52000
2013;1;11;14;0;-7.30000;94.00000;0.00000;0.52000
2013;1;11;14;30;-7.30000;94.00000;0.00000;0.52000
2013;1;11;15;0;-7.80000;94.00000;0.00000;0.52000
2013;1;11;15;30;-8.20000;94.00000;0.00000;0.52000
2013;1;11;16;0;-8.60000;93.00000;0.00000;0.52000
2013;1;11;16;30;-8.70000;93.00000;0.00000;0.52000
2013;1;11;17;0;-8.80000;93.00000;0.00000;0.52000
2013;1;11;17;30;-9.00000;93.00000;0.00000;0.52000
2013;1;11;18;0;-8.90000;93.00000;0.00000;0.52000
2013;1;11;18;30;-8.90000;93.00000;0.00000;0.52000
2013;1;11;19;0;-8.90000;93.00000;0.00000;0.52000
2013;1;11;19;30;-9.10000;92.00000;0.00000;0.51000
2013;1;11;20;0;-9.20000;92.00000;0.00000;0.51000
2013;1;11;20;30;-9.30000;92.00000;0.00000;0.51000
2013;1;11;21;0;-8.80000;93.00000;0.00000;0.51000
2013;1;11;21;30;-8.40000;93.00000;0.00000;0.51000
2013;1;11;22;0;-8.40000;93.00000;0.00000;0.51000
2013;1;11;22;30;-7.80000;93.00000;0.00000;0.51000
2013;1;11;23;0;-7.40000;93.00000;0.00000;0.51000
2013;1;11;23;30;-7.40000;93.00000;0.00000;0.51000
2013;1;12;0;0;-7.00000;94.00000;0.00000;0.51000
2013;1;12;0;30;-6.80000;94.00000;0.00000;0.51000
2013;1;12;1;0;-6.80000;94.00000;0.00000;0.51000
2013;1;12;1;30;-6.50000;94.00000;0.00000;0.51000
2013;1;12;2;0;-6.40000;94.00000;0.00000;0.51000
2013;1;12;2;30;-6.70000;93.00000;0.00000;0.51000
2013;1;12;3;0;-6.30000;94.00000;0.00000;0.51000
2013;1;12;3;30;-6.20000;94.00000;0.00000;0.51000
2013;1;12;4;0;-6.00000;94.00000;0.00000;0.51000
2013;1;12;4;30;-6.10000;94.00000;0.00000;0.51000
2013;1;12;5;0;-6.00000;94.00000;0.00000;0.51000
2013;1;12;5;30;-5.90000;95.00000;0.00000;0.51000
2013;1;12;6;0;-5.60000;95.00000;0.00000;0.51000
2013;1;12;6;30;-5.30000;95.00000;0.00000;0.51000
2013;1;12;7;0;-4.80000;95.00000;0.00000;0.51000
2013;1;12;7;30;-5.10000;95.00000;0.00000;0.51000
2013;1;12;8;0;-5.10000;95.00000;0.00000;0.51000
2013;1;12;8;30;-4.90000;95.00000;0.00000;0.51000
2013;1;12;9;0;-4.60000;96.00000;0.00000;0.51000
2013;1;12;9;30;-4.30000;96.00000;0.00000;0.51000
2013;1;12;10;0;-4.40000;96.00000;0.00000;0.51000
2013;1;12;10;30;-4.30000;96.00000;0.00000;0.51000
2013;1;12;11;0;-4.30000;96.00000;0.00000;0.51000
2013;1;12;11;30;-4.40000;96.00000;0.00000;0.51000
2013;1;12;12;0;-4.40000;96.00000;0.00000;0.51000
2013;1;12;12;30;-4.50000;96.00000;0.00000;0.51000
2013;1;12;13;0;-4.60000;96.00000;0.00000;0.51000
2013;1;12;13;30;-4.70000;96.00000;0.00000;0.51000
2013;1;12;14;0;-4.70000;96.00000;0.00000;0.51000
2013;1;12;14;30;-4.90000;96.00000;0.00000;0.51000
2013;1;12;15;0;-5.10000;96.00000;0.00000;0.51000
2013;1;12;15;30;-5.10000;96.00000;0.00000;0.51000
2013;1;12;16;0;-5.10000;96.00000;0.00000;0.51000
2013;1;12;16;30;-4.70000;96.00000;0.00000;0.51000
2013;1;12;17;0;-4.70000;96.00000;0.00000;0.51000
2013;1;12;17;30;-4.60000;96.00000;0.00000;0.50000
2013;1;12;18;0;-4.80000;95.00000;0.00000;0.50000
2013;1;12;18;30;-4.80000;96.00000;0.00000;0.50000
2013;1;12;19;0;-4.60000;96.00000;0.00000;0.50000
2013;1;12;19;30;-4.40000;96.00000;0.00000;0.50000
2013;1;12;20;0;-4.40000;96.00000;0.00000;0.50000
2013;1;12;20;30;-4.40000;96.00000;0.00000;0.50000
2013;1;12;21;0;-4.30000;96.00000;0.00000;0.50000
2013;1;12;21;30;-4.20000;96.00000;0.00000;0.50000
2013;1;12;22;0;-4.30000;96.00000;0.00000;0.51000
2013;1;12;22;30;-4.30000;96.00000;0.00000;0.50000
2013;1;12;23;0;-4.30000;96.00000;0.00000;0.50000
2013;1;12;23;30;-4.20000;96.00000;0.00000;0.50000
2013;1;13;0;0;-4.20000;96.00000;0.00000;0.49000
2013;1;13;0;30;-4.20000;96.00000;0.65000;0.50000
2013;1;13;1;0;-4.20000;96.00000;0.00000;0.50000
2013;1;13;1;30;-4.20000;96.00000;0.00000;0.50000
2013;1;13;2;0;-4.20000;96.00000;0.00000;0.50000
2013;1;13;2;30;-4.20000;96.00000;0.00000;0.50000
2013;1;13;3;0;-4.20000;96.00000;0.00000;0.50000
2013;1;13;3;30;-4.30000;96.00000;0.00000;0.50000
2013;1;13;4;0;-4.40000;96.00000;0.00000;0.50000
2013;1;13;4;30;-4.40000;96.00000;0.00000;0.50000
2013;1;13;5;0;-4.50000;96.00000;0.00000;0.49000
2013;1;13;5;30;-4.60000;96.00000;0.00000;0.49000
2013;1;13;6;0;-4.70000;96.00000;0.00000;0.50000
2013;1;13;6;30;-4.80000;96.00000;0.00000;0.49000
2013;1;13;7;0;-4.90000;96.00000;0.00000;0.49000
2013;1;13;7;30;-5.10000;96.00000;0.00000;0.49000
2013;1;13;8;0;-5.30000;95.00000;0.00000;0.49000
2013;1;13;8;30;-5.50000;95.00000;0.00000;0.49000
2013;1;13;9;0;-5.40000;95.00000;0.00000;0.49000
2013;1;13;9;30;-5.70000;95.00000;0.00000;0.49000
2013;1;13;10;0;-5.60000;95.00000;0.00000;0.49000
2013;1;13;10;30;-5.70000;95.00000;0.00000;0.49000
2013;1;13;11;0;-5.30000;96.00000;0.00000;0.49000
2013;1;13;11;30;-5.20000;95.00000;0.00000;0.49000
2013;1;13;12;0;-5.30000;95.00000;0.00000;0.49000
2013;1;13;12;30;-5.40000;95.00000;0.00000;0.49000
2013;1;13;13;0;-5.20000;96.00000;0.00000;0.49000
2013;1;13;13;30;-5.10000;96.00000;0.00000;0.49000
2013;1;13;14;0;-5.00000;96.00000;0.00000;0.48000
2013;1;13;14;30;-5.00000;96.00000;0.00000;0.48000
2013;1;13;15;0;-4.90000;96.00000;0.00000;0.48000
2013;1;13;15;30;-4.90000;96.00000;0.00000;0.48000
2013;1;13;16;0;-4.90000;96.00000;0.00000;0.48000
2013;1;13;16;30;-4.90000;95.00000;0.00000;0.48000
2013;1;13;17;0;-5.10000;95.00000;0.00000;0.49000
2013;1;13;17;30;-5.20000;95.00000;0.00000;0.49000
2013;1;13;18;0;-5.10000;95.00000;0.00000;0.49000
2013;1;13;18;30;-5.10000;95.00000;0.00000;0.49000
2013;1;13;19;0;-5.20000;95.00000;0.00000;0.49000
2013;1;13;19;30;-5.30000;95.00000;0.00000;0.49000
2013;1;13;20;0;-5.40000;95.00000;0.00000;0.49000
2013;1;13;20;30;-5.40000;95.00000;0.00000;0.49000
2013;1;13;21;0;-5.40000;95.00000;0.00000;0.49000
2013;1;13;21;30;-5.50000;95.00000;0.00000;0.49000
2013;1;13;22;0;-5.60000;95.00000;0.00000;0.49000
2013;1;13;22;30;-5.70000;95.00000;0.00000;0.49000
2013;1;13;23;0;-5.80000;95.00000;0.00000;0.49000
2013;1;13;23;30;-5.90000;95.00000;0.00000;0.49000
2013;1;14;0;0;-5.90000;95.00000;0.00000;0.49000
2013;1;14;0;30;-6.00000;95.00000;0.00000;0.49000
2013;1;14;1;0;-6.00000;95.00000;0.00000;0.49000
2013;1;14;1;30;-6.00000;95.00000;0.00000;0.49000
2013;1;14;2;0;-6.10000;95.00000;0.00000;0.49000
2013;1;14;2;30;-6.10000;95.00000;0.00000;0.49000
2013;1;14;3;0;-6.00000;95.00000;0.00000;0.49000
2013;1;14;3;30;-5.90000;95.00000;0.00000;0.49000
2013;1;14;4;0;-5.90000;95.00000;0.00000;0.49000
2013;1;14;4;30;-6.00000;95.00000;0.00000;0.49000
2013;1;14;5;0;-6.20000;95.00000;0.00000;0.49000
2013;1;14;5;30;-6.30000;95.00000;0.00000;0.49000
2013;1;14;6;0;-6.20000;95.00000;0.00000;0.49000
2013;1;14;6;30;-6.20000;95.00000;0.00000;0.49000
2013;1;14;7;0;-6.20000;95.00000;0.00000;0.52000
2013;1;14;7;30;-6.30000;95.00000;0.15000;0.51000
2013;1;14;8;0;-6.30000;95.00000;0.20000;0.50000
2013;1;14;8;30;-6.50000;94.00000;0.15000;0.51000
2013;1;14;9;0;-6.60000;94.00000;0.00000;0.51000
2013;1;14;9;30;-6.80000;94.00000;0.00000;0.51000
2013;1;14;10;0;-7.00000;94.00000;0.00000;0.51000
2013;1;14;10;30;-7.10000;94.00000;0.00000;0.51000
2013;1;14;11;0;-7.30000;94.00000;0.00000;0.51000
2013;1;14;11;30;-7.30000;94.00000;0.00000;0.51000
2013;1;14;12;0;-7.40000;94.00000;0.00000;0.51000
2013;1;14;12;30;-7.70000;93.00000;0.00000;0.51000
2013;1;14;13;0;-8.00000;93.00000;0.00000;0.51000
2013;1;14;13;30;-7.90000;94.00000;0.00000;0.51000
2013;1;14;14;0;-7.90000;93.00000;0.00000;0.51000
2013;1;14;14;30;-8.10000;93.00000;0.00000;0.51000
2013;1;14;15;0;-8.40000;93.00000;0.00000;0.51000
2013;1;14;15;30;-8.70000;92.00000;0.00000;0.51000
2013;1;14;16;0;-9.20000;91.00000;0.00000;0.51000
2013;1;14;16;30;-9.80000;91.00000;0.00000;0.51000
2013;1;14;17;0;-10.20000;91.00000;0.00000;0.51000
2013;1;14;17;30;-10.50000;91.00000;0.00000;0.51000
2013;1;14;18;0;-10.60000;91.00000;0.00000;0.51000
2013;1;14;18;30;-10.70000;91.00000;0.00000;0.51000
2013;1;14;19;0;-11.10000;90.00000;0.00000;0.51000
2013;1;14;19;30;-11.10000;91.00000;0.00000;0.51000
2013;1;14;20;0;-11.30000;90.00000;0.00000;0.51000
2013;1;14;20;30;-11.50000;90.00000;0.00000;0.51000
2013;1;14;21;0;-11.70000;90.00000;0.00000;0.51000
2013;1;14;21;30;-11.70000;90.00000;0.00000;0.51000
2013;1;14;22;0;-11.80000;90.00000;0.00000;0.51000
2013;1;14;22;30;-11.90000;90.00000;0.00000;0.51000
2013;1;14;23;0;-11.80000;90.00000;0.00000;0.51000
2013;1;14;23;30;-11.70000;90.00000;0.00000;0.51000
2013;1;15;0;0;-11.80000;90.00000;0.00000;0.51000
2013;1;15;0;30;-11.70000;90.00000;0.00000;0.51000
2013;1;15;1;0;-11.30000;91.00000;0.00000;0.51000
2013;1;15;1;30;-11.00000;91.00000;0.00000;0.51000
2013;1;15;2;0;-10.60000;91.00000;0.00000;0.51000
2013;1;15;2;30;-10.90000;91.00000;0.00000;0.50000
2013;1;15;3;0;-11.00000;92.00000;0.00000;0.51000
2013;1;15;3;30;-10.90000;91.00000;0.00000;0.51000
2013;1;15;4;0;-11.00000;92.00000;0.00000;0.51000
2013;1;15;4;30;-11.10000;91.00000;0.00000;0.51000
2013;1;15;5;0;-11.20000;91.00000;0.00000;0.51000
2013;1;15;5;30;-11.20000;91.00000;0.00000;0.51000
2013;1;15;6;0;-11.30000;90.00000;0.00000;0.51000
2013;1;15;6;30;-11.70000;90.00000;0.00000;0.51000
2013;1;15;7;0;-11.90000;90.00000;0.00000;0.50000
2013;1;15;7;30;-12.30000;89.00000;0.00000;0.50000
2013;1;15;8;0;-12.70000;89.00000;0.00000;0.50000
2013;1;15;8;30;-13.20000;89.00000;0.00000;0.50000
2013;1;15;9;0;-13.10000;89.00000;0.00000;0.50000
2013;1;15;9;30;-13.20000;89.00000;0.00000;0.50000
2013;1;15;10;0;-13.80000;88.00000;0.00000;0.51000
2013;1;15;10;30;-14.20000;88.00000;0.00000;0.51000
2013;1;15;11;0;-14.40000;88.00000;0.00000;0.51000
2013;1;15;11;30;-14.50000;87.00000;0.00000;0.51000
2013;1;15;12;0;-15.60000;87.00000;0.00000;0.51000
2013;1;15;12;30;-16.30000;86.00000;0.00000;0.51000
2013;1;15;13;0;-16.10000;87.00000;0.00000;0.51000
2013;1;15;13;30;-15.60000;87.00000;0.00000;0.51000
2013;1;15;14;0;-15.40000;87.00000;0.00000;0.51000
2013;1;15;14;30;-15.60000;87.00000;0.00000;0.51000
2013;1;15;15;0;-15.60000;87.00000;0.00000;0.51000
2013;1;15;15;30;-15.60000;86.00000;0.00000;0.50000
2013;1;15;16;0;-17.10000;84.00000;0.00000;0.50000
2013;1;15;16;30;-16.50000;89.00000;0.00000;0.51000
2013;1;15;17;0;-15.10000;88.00000;0.00000;0.51000
2013;1;15;17;30;-14.90000;87.00000;0.00000;0.50000
2013;1;15;18;0;-15.00000;88.00000;0.00000;0.50000
2013;1;15;18;30;-14.80000;88.00000;0.00000;0.50000
2013;1;15;19;0;-15.10000;89.00000;0.00000;0.51000
2013;1;15;19;30;-14.40000;88.00000;0.00000;0.50000
2013;1;15;20;0;-14.20000;88.00000;0.00000;0.50000
2013;1;15;20;30;-14.40000;88.00000;0.00000;0.50000
2013;1;15;21;0;-14.60000;88.00000;0.00000;0.50000
2013;1;15;21;30;-14.10000;90.00000;0.00000;0.50000
2013;1;15;22;0;-13.20000;88.00000;0.00000;0.50000
2013;1;15;22;30;-13.00000;90.00000;0.00000;0.50000
2013;1;15;23;0;-12.70000;89.00000;0.00000;0.50000
2013;1;15;23;30;-13.30000;88.00000;0.00000;0.50000
2013;1;16;0;0;-13.30000;88.00000;0.00000;0.50000
2013;1;16;0;30;-14.50000;85.00000;0.00000;0.50000
2013;1;16;1;0;-15.40000;86.00000;0.00000;0.50000
2013;1;16;1;30;-15.10000;87.00000;0.00000;0.50000
2013;1;16;2;0;-15.30000;87.00000;0.00000;0.50000
2013;1;16;2;30;-15.10000;88.00000;0.00000;0.50000
2013;1;16;3;0;-14.40000;88.00000;0.00000;0.50000
2013;1;16;3;30;-14.30000;88.00000;0.00000;0.50000
2013;1;16;4;0;-13.60000;90.00000;0.00000;0.50000
2013;1;16;4;30;-13.50000;88.00000;0.00000;0.50000
2013;1;16;5;0;-13.60000;88.00000;0.00000;0.50000
2013;1;16;5;30;-15.10000;84.00000;0.00000;0.50000
2013;1;16;6;0;-16.00000;86.00000;0.00000;0.50000
2013;1;16;6;30;-16.90000;84.00000;0.00000;0.50000
2013;1;16;7;0;-17.30000;85.00000;0.00000;0.50000
2013;1;16;7;30;-17.00000;85.00000;0.00000;0.51000
2013;1;16;8;0;-16.90000;84.00000;0.00000;0.50000
2013;1;16;8;30;-16.80000;86.00000;0.00000;0.51000
2013;1;16;9;0;-17.40000;83.00000;0.00000;0.50000
2013;1;16;9;30;-16.70000;87.00000;0.00000;0.50000
2013;1;16;10;0;-15.60000;88.00000;0.00000;0.50000
2013;1;16;10;30;-15.60000;86.00000;0.00000;0.50000
2013;1;16;11;0;-15.60000;87.00000;0.00000;0.50000
2013;1;16;11;30;-16.10000;86.00000;0.00000;0.50000
2013;1;16;12;0;-14.90000;89.00000;0.00000;0.50000
2013;1;16;12;30;-14.30000;89.00000;0.00000;0.50000
2013;1;16;13;0;-14.00000;89.00000;0.00000;0.50000
2013;1;16;13;30;-14.30000;88.00000;0.00000;0.50000
2013;1;16;14;0;-14.40000;87.00000;0.00000;0.50000
2013;1;16;14;30;-14.30000;88.00000;0.00000;0.50000
2013;1;16;15;0;-13.70000;88.00000;0.00000;0.50000
2013;1;16;15;30;-13.90000;88.00000;0.00000;0.50000
2013;1;16;16;0;-14.20000;88.00000;0.00000;0.50000
2013;1;16;16;30;-14.50000;88.00000;0.00000;0.50000
2013;1;16;17;0;-14.70000;87.00000;0.00000;0.51000
2013;1;16;17;30;-14.40000;87.00000;0.00000;0.50000
2013;1;16;18;0;-14.30000;88.00000;0.00000;0.51000
2013;1;16;18;30;-12.40000;90.00000;0.00000;0.51000
2013;1;16;19;0;-14.00000;88.00000;0.00000;0.50000
2013;1;16;19;30;-14.00000;88.00000;0.00000;0.50000
2013;1;16;20;0;-14.40000;88.00000;0.00000;0.50000
2013;1;16;20;30;-14.30000;88.00000;0.00000;0.50000
2013;1;16;21;0;-14.50000;88.00000;0.00000;0.50000
2013;1;16;21;30;-14.20000;89.00000;0.00000;0.51000
2013;1;16;22;0;-14.10000;88.00000;0.00000;0.51000
2013;1;16;22;30;-13.50000;89.00000;0.00000;0.51000
2013;1;16;23;0;-13.80000;88.00000;0.00000;0.51000
2013;1;16;23;30;-13.70000;88.00000;0.00000;0.51000
2013;1;17;0;0;-13.80000;88.00000;0.00000;0.51000
2013;1;17;0;30;-13.90000;88.00000;0.00000;0.51000
2013;1;17;1;0;-13.50000;88.00000;0.00000;0.51000
2013;1;17;1;30;-13.40000;88.00000;0.00000;0.51000
2013;1;17;2;0;-13.40000;88.00000;0.00000;0.51000
2013;1;17;2;30;-13.20000;89.00000;0.00000;0.51000
2013;1;17;3;0;-13.40000;89.00000;0.00000;0.51000
2013;1;17;3;30;-13.60000;88.00000;0.00000;0.51000
2013;1;17;4;0;-13.70000;88.00000;0.00000;0.50000
2013;1;17;4;30;-13.60000;88.00000;0.00000;0.50000
2013;1;17;5;0;-13.90000;88.00000;0.00000;0.51000
2013;1;17;5;30;-14.00000;88.00000;0.00000;0.50000
2013;1;17;6;0;-14.20000;88.00000;0.00000;0.50000
2013;1;17;6;30;-14.40000;87.00000;0.00000;0.50000
2013;1;17;7;0;-14.40000;87.00000;0.00000;0.51000
2013;1;17;7;30;-14.50000;87.00000;0.00000;0.51000
2013;1;17;8;0;-14.70000;87.00000;0.00000;0.51000
2013;1;17;8;30;-14.80000;87.00000;0.00000;0.50000
2013;1;17;9;0;-14.80000;87.00000;0.00000;0.50000
2013;1;17;9;30;-14.80000;87.00000;0.00000;0.51000
2013;1;17;10;0;-14.60000;87.00000;0.00000;0.50000
2013;1;17;10;30;-14.90000;87.00000;0.00000;0.50000
2013;1;17;11;0;-14.80000;87.00000;0.00000;0.50000
2013;1;17;11;30;-14.90000;87.00000;0.00000;0.50000
2013;1;17;12;0;-15.00000;87.00000;0.00000;0.50000
2013;1;17;12;30;-14.90000;87.00000;0.00000;0.51000
2013;1;17;13;0;-14.90000;87.00000;0.00000;0.51000
2013;1;17;13;30;-14.90000;87.00000;0.00000;0.51000
2013;1;17;14;0;-14.70000;87.00000;0.00000;0.51000
2013;1;17;14;30;-14.50000;87.00000;0.00000;0.51000
2013;1;17;15;0;-14.60000;87.00000;0.00000;0.51000
2013;1;17;15;30;-14.50000;87.00000;0.00000;0.51000
2013;1;17;16;0;-14.60000;87.00000;0.00000;0.51000
2013;1;17;16;30;-14.60000;86.00000;0.00000;0.51000
2013;1;17;17;0;-14.70000;86.00000;0.00000;0.51000
2013;1;17;17;30;-14.80000;86.00000;0.00000;0.51000
2013;1;17;18;0;-14.80000;86.00000;0.00000;0.51000
2013;1;17;18;30;-14.90000;85.00000;0.00000;0.51000
2013;1;17;19;0;-14.60000;85.00000;0.00000;0.51000
2013;1;17;19;30;-14.80000;85.00000;0.00000;0.51000
2013;1;17;20;0;-15.10000;85.00000;0.00000;0.51000
2013;1;17;20;30;-15.40000;84.00000;0.00000;0.51000
2013;1;17;21;0;-15.60000;84.00000;0.00000;0.51000
2013;1;17;21;30;-15.60000;85.00000;0.00000;0.51000
2013;1;17;22;0;-15.30000;85.00000;0.00000;0.51000
2013;1;17;22;30;-15.40000;85.00000;0.00000;0.51000
2013;1;17;23;0;-15.30000;85.00000;0.00000;0.51000
2013;1;17;23;30;-15.10000;85.00000;0.00000;0.51000
2013;1;18;0;0;-15.00000;85.00000;0.00000;0.51000
2013;1;18;0;30;-15.00000;85.00000;0.00000;0.51000
2013;1;18;1;0;-14.60000;85.00000;0.00000;0.51000
2013;1;18;1;30;-14.40000;85.00000;0.00000;0.51000
2013;1;18;2;0;-14.40000;85.00000;0.00000;0.51000
2013;1;18;2;30;-14.00000;86.00000;0.00000;0.51000
2013;1;18;3;0;-13.80000;86.00000;0.00000;0.51000
2013;1;18;3;30;-13.80000;86.00000;0.00000;0.51000
2013;1;18;4;0;-13.60000;86.00000;0.00000;0.51000
2013;1;18;4;30;-13.60000;86.00000;0.00000;0.51000
2013;1;18;5;0;-13.20000;87.00000;0.00000;0.51000
2013;1;18;5;30;-13.00000;87.00000;0.00000;0.51000
2013;1;18;6;0;-12.70000;87.00000;0.00000;0.51000
2013;1;18;6;30;-12.40000;87.00000;0.00000;0.51000
2013;1;18;7;0;-12.10000;87.00000;0.00000;0.51000
2013;1;18;7;30;-11.90000;87.00000;0.00000;0.51000
2013;1;18;8;0;-11.80000;88.00000;0.00000;0.51000
2013;1;18;8;30;-11.60000;88.00000;0.00000;0.51000
2013;1;18;9;0;-11.40000;89.00000;0.00000;0.51000
2013;1;18;9;30;-11.20000;89.00000;0.00000;0.51000
2013;1;18;10;0;-10.90000;89.00000;0.00000;0.51000
2013;1;18;10;30;-10.60000;90.00000;0.00000;0.51000
2013;1;18;11;0;-10.50000;90.00000;0.00000;0.51000
2013;1;18;11;30;-10.20000;90.00000;0.00000;0.51000
2013;1;18;12;0;-10.10000;91.00000;0.00000;0.51000
2013;1;18;12;30;-10.00000;90.00000;0.00000;0.51000
2013;1;18;13;0;-10.00000;91.00000;0.00000;0.51000
2013;1;18;13;30;-9.90000;91.00000;0.00000;0.51000
2013;1;18;14;0;-9.70000;91.00000;0.00000;0.51000
2013;1;18;14;30;-9.50000;91.00000;0.00000;0.51000
2013;1;18;15;0;-9.40000;91.00000;0.00000;0.51000
2013;1;18;15;30;-8.90000;91.00000;0.20000;0.52000
2013;1;18;16;0;-8.70000;92.00000;0.00000;0.52000
2013;1;18;16;30;-8.60000;92.00000;0.00000;0.52000
2013;1;18;17;0;-8.60000;92.00000;0.00000;0.52000
2013;1;18;17;30;-8.50000;92.00000;0.00000;0.52000
2013;1;18;18;0;-8.50000;92.00000;0.00000;0.52000
2013;1;18;18;30;-8.20000;93.00000;0.00000;0.52000
2013;1;18;19;0;-8.00000;94.00000;0.00000;0.52000
2013;1;18;19;30;-7.80000;94.00000;0.00000;0.52000
2013;1;18;20;0;-7.80000;94.00000;0.00000;0.52000
2013;1;18;20;30;-8.10000;93.00000;0.00000;0.52000
2013;1;18;21;0;-8.40000;93.00000;0.00000;0.52000
2013;1;18;21;30;-8.40000;93.00000;0.00000;0.52000
2013;1;18;22;0;-8.10000;93.00000;0.00000;0.52000
2013;1;18;22;30;-7.90000;93.00000;0.00000;0.52000
2013;1;18;23;0;-7.90000;93.00000;0.00000;0.51000
2013;1;18;23;30;-7.80000;93.00000;0.20000;0.52000
2013;1;19;0;0;-7.60000;93.00000;0.15000;0.51000
2013;1;19;0;30;-7.40000;94.00000;0.20000;0.52000
