year;month;day;hour;minute;doy;NEE;GPP;Reco;H;Gflux;Rnet;Qc_NEE;Qc_H;LE;ET;NEE_1;GPP_1;GPP_2;GPP_3;GPP_4;Reco_1;Reco_2;Reco_3;Reco_4;Qc_NEE_1;Qc_ET
2018;6;15;9;0;166.375;-15.053;19.571;4.518;265.010;5.451;NaN;0;0;135.304;3.054;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;9;30;166.396;-14.919;19.563;4.644;301.217;5.941;NaN;0;0;143.048;3.232;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;10;0;166.417;-16.850;21.635;4.785;277.635;6.595;NaN;0;0;113.222;2.558;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;10;30;166.438;-17.584;22.512;4.928;356.894;7.325;NaN;0;0;110.855;2.506;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;11;0;166.458;-10.939;16.001;5.062;119.428;8.076;NaN;0;0;107.366;2.426;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;11;30;166.479;-6.773;11.835;5.062;51.037;8.738;NaN;0;0;71.450;1.614;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;12;0;166.500;-3.851;8.879;5.028;44.283;8.942;NaN;0;0;52.112;1.177;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;12;30;166.521;-5.541;10.558;5.017;35.368;8.828;NaN;0;0;63.618;1.437;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;13;0;166.542;-5.158;10.179;5.021;28.799;8.630;NaN;0;0;64.047;1.447;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;13;30;166.562;-4.154;9.161;5.007;32.089;8.456;NaN;0;0;66.966;1.513;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;14;0;166.583;-8.539;13.559;5.020;103.408;8.286;NaN;0;0;108.796;2.459;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;14;30;166.604;-12.123;17.228;5.105;166.545;8.203;NaN;0;0;119.650;2.706;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;15;0;166.625;-10.661;15.819;5.158;111.104;8.351;NaN;0;0;137.187;3.103;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;15;30;166.646;-9.558;14.763;5.205;168.234;8.656;NaN;0;0;117.047;2.649;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;16;0;166.667;-9.250;14.474;5.224;24.908;8.446;NaN;0;0;142.195;3.217;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;16;30;166.688;-5.993;11.218;5.225;131.702;8.935;NaN;0;0;69.355;1.570;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;17;0;166.708;-2.723;7.950;5.227;86.943;9.380;NaN;0;0;25.233;0.571;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;17;30;166.729;-7.897;13.138;5.241;172.309;8.796;NaN;0;0;145.662;3.298;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;18;0;166.750;-2.447;7.683;5.236;44.061;8.556;NaN;0;0;-4.242;-0.096;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;18;30;166.771;-3.327;8.490;5.163;53.165;8.636;NaN;0;0;89.076;2.016;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;19;0;166.792;0.508;4.554;5.062;-26.748;8.364;NaN;0;0;-22.459;-0.508;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;19;30;166.812;1.439;3.537;4.976;-15.475;7.991;NaN;0;0;-80.103;-1.811;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;20;0;166.833;2.345;2.570;4.915;-64.863;7.569;NaN;0;0;41.116;0.929;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;20;30;166.854;1.562;3.292;4.854;-34.524;7.149;NaN;0;0;54.996;1.242;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;21;0;166.875;2.746;2.059;4.805;-42.784;6.753;NaN;0;0;16.614;0.375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;21;30;166.896;4.010;0.735;4.745;-46.275;6.391;NaN;1;0;20.663;0.466;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;22;0;166.917;4.396;0.273;4.669;-30.889;6.019;NaN;1;0;12.514;0.282;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;22;30;166.938;4.509;0.080;4.589;-18.221;5.600;NaN;1;0;6.082;0.137;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;23;0;166.958;4.503;0.000;4.503;-29.116;5.141;NaN;1;0;3.866;0.087;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;15;23;30;166.979;4.416;0.000;4.416;-27.279;4.657;NaN;1;0;0.311;0.007;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;0;0;167.000;4.445;0.000;4.445;-39.721;4.174;NaN;1;0;11.255;0.253;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;0;30;167.021;4.376;0.000;4.376;-24.339;3.712;NaN;1;0;4.452;0.100;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;1;0;167.042;4.299;0.000;4.299;-43.332;3.283;NaN;1;0;-2.983;-0.067;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;1;30;167.062;4.206;0.040;4.246;-44.618;2.895;NaN;1;0;-14.119;-0.317;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;2;0;167.083;4.038;0.155;4.193;-32.247;2.542;NaN;1;0;-2.895;-0.065;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;2;30;167.104;3.706;0.440;4.146;-31.255;2.231;NaN;1;0;14.663;0.329;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;3;0;167.125;3.062;1.051;4.113;-19.881;1.963;NaN;1;0;4.460;0.100;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;3;30;167.146;1.689;2.384;4.073;-9.692;1.732;NaN;1;0;-5.530;-0.124;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;4;0;167.167;-0.057;4.094;4.037;1.570;1.916;NaN;1;0;1.427;0.032;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;4;30;167.188;-0.533;4.551;4.018;8.924;1.457;NaN;1;0;0.936;0.021;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;5;0;167.208;-2.963;6.969;4.006;15.633;1.560;NaN;1;0;14.217;0.319;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;5;30;167.229;-6.151;10.169;4.018;25.808;1.258;NaN;1;0;10.777;0.242;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;6;0;167.250;-8.095;12.139;4.044;35.132;1.171;NaN;1;0;17.931;0.403;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;6;30;167.271;-9.157;13.253;4.096;94.852;1.378;NaN;0;0;67.956;1.529;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;7;0;167.292;-10.461;14.615;4.154;104.042;1.431;NaN;1;0;60.641;1.366;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;7;30;167.312;-11.150;15.375;4.225;144.047;2.080;NaN;0;0;17.827;0.402;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;8;0;167.333;-10.562;14.861;4.299;140.017;2.578;NaN;0;0;70.003;1.580;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;8;30;167.354;-10.800;15.157;4.357;192.048;3.265;NaN;0;0;114.865;2.595;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;9;0;167.375;-8.076;12.507;4.431;203.229;3.957;NaN;0;0;15.572;0.352;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;9;30;167.396;-14.915;19.435;4.520;332.234;4.622;NaN;0;0;216.265;4.891;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;10;0;167.417;-10.546;15.179;4.633;291.995;5.298;NaN;0;0;145.391;3.289;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;10;30;167.438;-11.381;16.141;4.760;381.657;5.917;NaN;0;0;154.473;3.496;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;11;0;167.458;-8.436;13.289;4.853;222.558;6.592;NaN;0;0;126.725;2.867;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;11;30;167.479;-10.257;15.172;4.915;297.043;7.487;NaN;0;0;176.016;3.984;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;12;0;167.500;-8.414;13.407;4.993;168.651;8.559;NaN;0;0;129.253;2.925;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;12;30;167.521;-9.502;14.530;5.028;119.059;9.476;NaN;0;0;127.933;2.895;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;13;0;167.542;-10.371;15.464;5.093;269.613;9.581;NaN;0;0;179.458;4.064;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;13;30;167.562;-7.984;13.128;5.144;282.795;9.502;NaN;0;0;122.929;2.785;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;14;0;167.583;-8.275;13.466;5.191;197.195;9.527;NaN;0;0;114.588;2.596;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;14;30;167.604;-6.356;11.560;5.204;124.431;9.588;NaN;0;0;61.016;1.382;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;15;0;167.625;-7.311;12.574;5.263;282.430;9.470;NaN;0;0;96.172;2.180;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;15;30;167.646;-8.422;13.751;5.329;249.349;9.456;NaN;0;0;136.679;3.099;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;16;0;167.667;-4.334;9.728;5.394;159.694;9.447;NaN;0;0;94.545;2.143;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;16;30;167.688;-6.368;11.806;5.438;179.408;9.598;NaN;0;0;79.104;1.793;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;17;0;167.708;-5.705;11.168;5.463;139.690;8.895;NaN;0;0;91.570;2.076;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;17;30;167.729;-2.605;8.055;5.450;48.013;9.360;NaN;0;0;58.216;1.319;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;18;0;167.750;-1.507;6.891;5.384;46.778;9.639;NaN;0;0;60.741;1.376;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;18;30;167.771;-1.528;6.901;5.373;116.577;8.904;NaN;0;0;-3.621;-0.082;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;19;0;167.792;-1.589;6.924;5.335;3.841;8.564;NaN;0;0;46.504;1.052;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;19;30;167.812;0.160;5.110;5.270;-14.152;8.541;NaN;0;0;86.828;1.963;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;20;0;167.833;3.020;2.167;5.187;-50.110;8.183;NaN;0;0;29.079;0.657;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;20;30;167.854;1.378;3.732;5.110;-27.032;7.745;NaN;0;0;36.885;0.833;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;21;0;167.875;3.210;1.819;5.029;-39.955;7.269;NaN;1;0;15.020;0.339;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;21;30;167.896;4.044;0.905;4.949;-31.047;6.785;NaN;1;0;-21.061;-0.475;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;22;0;167.917;4.514;0.340;4.854;-43.422;6.297;NaN;1;0;4.881;0.110;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;22;30;167.938;4.661;0.097;4.758;-21.419;5.791;NaN;1;0;-9.233;-0.208;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;23;0;167.958;4.667;0.000;4.667;-13.338;5.265;NaN;1;0;1.465;0.033;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;16;23;30;167.979;4.577;0.000;4.577;-17.454;4.730;NaN;1;0;11.409;0.257;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;0;0;168.000;4.597;0.000;4.597;-17.181;4.206;NaN;1;0;-10.791;-0.243;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;0;30;168.021;4.534;0.000;4.534;-26.236;3.730;NaN;1;0;-5.821;-0.131;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;1;0;168.042;4.464;0.000;4.464;-18.534;3.309;NaN;1;0;-0.533;-0.012;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;1;30;168.062;4.356;0.042;4.398;-25.288;2.921;NaN;1;0;5.513;0.124;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;2;0;168.083;4.153;0.181;4.334;-15.862;2.560;NaN;1;0;0.756;0.017;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;2;30;168.104;3.805;0.477;4.282;-15.834;2.227;NaN;1;0;10.952;0.246;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;3;0;168.125;3.346;0.880;4.226;-7.812;1.922;NaN;1;0;15.803;0.355;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;3;30;168.146;2.604;1.598;4.202;-27.037;1.665;NaN;1;0;15.664;0.352;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;4;0;168.167;0.752;3.436;4.188;-25.866;1.517;NaN;1;0;18.336;0.412;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;4;30;168.188;-1.159;5.341;4.182;-7.789;1.450;NaN;1;0;21.715;0.488;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;5;0;168.208;-2.517;6.719;4.202;-0.188;1.739;NaN;1;0;32.431;0.729;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;5;30;168.229;-2.721;6.943;4.222;0.410;1.639;NaN;1;0;36.752;0.826;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;6;0;168.250;-4.182;8.433;4.251;3.100;1.977;NaN;1;0;34.978;0.786;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;6;30;168.271;-6.222;10.499;4.277;32.586;2.045;NaN;0;0;40.337;0.907;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;7;0;168.292;-6.612;10.926;4.314;65.560;2.266;NaN;0;0;56.920;1.281;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;7;30;168.312;-10.519;14.916;4.397;81.449;2.513;NaN;0;0;76.760;1.729;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;8;0;168.333;-11.049;15.525;4.476;100.851;2.926;NaN;1;0;130.218;2.936;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;8;30;168.354;-14.647;19.193;4.546;182.281;3.628;NaN;0;0;73.207;1.652;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;9;0;168.375;-14.018;18.626;4.608;308.474;4.222;NaN;0;0;112.767;2.547;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;9;30;168.396;-11.881;16.570;4.689;270.213;4.779;NaN;1;0;104.879;2.370;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;10;0;168.417;-12.220;17.008;4.788;278.840;5.359;NaN;1;0;90.839;2.054;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;10;30;168.438;-12.023;16.952;4.929;322.999;5.866;NaN;1;1;141.794;3.208;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;11;0;168.458;-12.041;17.077;5.036;367.157;6.442;NaN;1;1;147.480;3.338;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;11;30;168.479;-12.187;17.312;5.125;411.316;7.419;NaN;0;0;143.476;3.249;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;12;0;168.500;-9.540;14.788;5.248;419.234;8.610;NaN;0;0;163.090;3.696;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;12;30;168.521;-6.495;11.847;5.352;366.265;9.721;NaN;0;0;92.051;2.087;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;13;0;168.542;-11.054;16.526;5.472;336.709;10.124;NaN;1;1;133.576;3.028;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;13;30;168.562;-11.076;16.619;5.543;307.152;10.252;NaN;1;1;135.367;3.069;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;14;0;168.583;-6.388;11.976;5.588;277.596;10.294;NaN;0;0;114.918;2.606;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;14;30;168.604;-6.159;11.819;5.660;325.519;10.254;NaN;0;0;77.560;1.760;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;15;0;168.625;-4.761;10.488;5.727;310.963;10.324;NaN;0;0;88.457;2.008;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;15;30;168.646;-3.670;9.465;5.795;293.845;10.417;NaN;0;0;67.979;1.543;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;16;0;168.667;-10.022;15.875;5.853;276.071;10.401;NaN;1;1;117.779;2.673;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;16;30;168.688;-1.673;7.640;5.967;258.297;10.273;NaN;0;0;64.016;1.454;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;17;0;168.708;-0.195;6.169;5.974;26.753;10.140;NaN;0;0;29.627;0.672;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;17;30;168.729;-7.503;13.419;5.916;91.475;10.122;NaN;1;1;77.013;1.748;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;18;0;168.750;-2.088;8.034;5.946;156.197;9.327;NaN;0;0;53.001;1.203;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;18;30;168.771;-0.728;6.672;5.944;78.616;9.611;NaN;0;0;49.454;1.122;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;19;0;168.792;-1.247;7.164;5.917;51.384;9.993;NaN;1;1;40.309;0.914;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;19;30;168.812;0.017;5.879;5.896;24.152;9.258;NaN;1;1;34.612;0.785;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;20;0;168.833;1.980;3.876;5.856;-3.080;8.918;NaN;0;0;0.529;0.012;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;20;30;168.854;2.182;3.624;5.806;-22.455;8.925;NaN;0;0;15.936;0.361;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;21;0;168.875;3.444;2.285;5.729;-47.530;8.620;NaN;0;0;41.172;0.932;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;21;30;168.896;5.082;0.550;5.632;-44.583;8.245;NaN;1;0;7.383;0.167;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;22;0;168.917;5.303;0.235;5.538;-48.304;7.811;NaN;1;1;6.901;0.156;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;22;30;168.938;5.367;0.072;5.439;-44.918;7.349;NaN;1;1;6.330;0.143;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;23;0;168.958;5.348;0.000;5.348;-34.797;6.859;NaN;1;1;6.733;0.152;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;17;23;30;168.979;5.256;0.000;5.256;-28.512;6.370;NaN;1;1;7.180;0.162;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;0;0;169.000;5.279;0.000;5.279;-30.474;5.899;NaN;1;1;8.379;0.189;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;0;30;169.021;5.205;0.000;5.205;-28.216;5.446;NaN;1;1;7.674;0.173;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;1;0;169.042;5.141;0.000;5.141;-30.175;5.030;NaN;1;1;8.166;0.184;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;1;30;169.062;5.049;0.032;5.081;-29.396;4.662;NaN;1;1;8.612;0.194;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;2;0;169.083;4.884;0.149;5.033;-31.508;4.334;NaN;1;1;9.637;0.217;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;2;30;169.104;1.680;3.305;4.985;-36.514;4.063;NaN;0;0;3.510;0.079;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;3;0;169.125;0.566;4.380;4.946;-33.820;3.833;NaN;0;0;4.844;0.109;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;3;30;169.146;5.248;-0.345;4.903;-44.966;3.637;NaN;0;0;-1.778;-0.040;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;4;0;169.167;3.539;1.335;4.874;-14.679;3.478;NaN;0;0;-9.914;-0.223;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;4;30;169.188;1.231;3.639;4.870;4.014;3.359;NaN;0;0;-10.309;-0.232;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;5;0;169.208;-3.165;8.063;4.898;-1.442;3.323;NaN;1;1;50.929;1.147;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;5;30;169.229;-3.843;8.804;4.961;-6.897;3.424;NaN;0;0;30.051;0.677;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;6;0;169.250;-2.512;7.503;4.991;-28.737;3.847;NaN;0;0;66.221;1.492;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;6;30;169.271;1.448;3.574;5.022;-106.434;4.006;NaN;0;0;93.290;2.099;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;7;0;169.292;0.362;4.683;5.045;-13.321;4.081;NaN;0;0;46.773;1.052;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;7;30;169.312;-3.253;8.328;5.075;-6.586;4.315;NaN;0;0;118.266;2.661;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;8;0;169.333;-9.793;14.938;5.145;34.940;4.647;NaN;0;0;108.642;2.446;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;8;30;169.354;-8.737;13.982;5.245;51.803;4.669;NaN;0;0;79.284;1.786;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;9;0;169.375;-10.077;15.404;5.327;82.639;5.027;NaN;0;0;45.396;1.023;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;9;30;169.396;-15.567;20.954;5.387;174.335;5.554;NaN;0;0;156.196;3.524;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
2018;6;18;10;0;169.417;-17.157;22.679;5.522;345.104;6.010;NaN;0;0;164.155;3.707;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0
